customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,churn_90d,convert_30d,ltv_12m
237,2024-01-04,0,102,800+,63,36,592.67,0.335,124.37,6,1.765,4,0,0,1,0,1,1,1739.34
238,2025-01-03,0,460,700-800,25,28,2582.05,0.233,127.55,3,0.196,4,1,49,0,0,0,0,9117.31
239,2024-02-13,0,121,650-700,21,29,553.48,0.343,112.97,2,0.496,4,1,79,0,0,0,0,2443.13
240,2024-11-16,1,32,700-800,15,3,135.66,0.304,127.05,3,2.812,0,1,79,0,0,0,0,1327.55
241,2024-10-04,0,600,800+,176,20,2009.32,0.4,103.22,2,0.1,5,1,79,0,0,0,0,7613.25
242,2024-01-23,0,1235,600-650,48,25,1334.01,0.348,125.51,3,0.073,4,0,0,0,0,0,0,3007.1
243,2025-10-31,0,945,650-700,173,22,248.97,0.429,155.78,4,0.127,5,1,79,0,0,0,0,1365.55
244,2024-09-21,0,1020,<600,17,26,2613.42,0.507,125.94,2,0.059,5,1,49,0,0,0,0,6243.49
245,2024-10-15,0,548,800+,46,31,305.63,0.266,112.67,2,0.109,0,0,0,1,0,0,1,1029.21
246,2025-10-15,0,711,700-800,141,27,502.69,0.222,150.6,4,0.169,2,1,79,0,0,0,0,2218.14
247,2025-06-18,0,626,600-650,158,19,1257.4,0.168,73.27,3,0.144,4,0,0,0,0,0,0,3072.32
248,2025-10-30,0,814,650-700,142,18,1378.37,0.216,224.56,4,0.147,1,1,99,0,0,0,0,4411.67
249,2025-01-09,1,42,600-650,28,5,123.23,0.493,168.01,1,0.714,0,0,0,0,0,0,0,0.0
250,2025-02-14,0,1201,650-700,185,30,1187.31,0.33,163.56,6,0.15,2,0,0,0,0,0,0,3374.33
251,2024-06-20,0,705,650-700,187,17,1344.89,0.546,123.35,5,0.213,3,1,129,0,0,0,0,4843.71
252,2024-03-09,0,416,800+,162,30,1153.92,0.512,102.71,0,0.0,5,0,0,0,0,0,0,3408.2
253,2024-11-12,0,302,650-700,36,29,731.91,0.304,58.03,0,0.0,1,1,129,0,0,1,0,3395.45
254,2025-03-07,0,119,650-700,179,23,1504.52,0.307,168.01,1,0.252,2,1,79,0,0,0,0,4671.52
255,2024-06-20,0,766,700-800,22,20,705.89,0.351,119.0,2,0.078,6,0,0,1,0,0,1,2115.45
256,2025-05-15,0,223,700-800,144,30,1353.8,0.22,100.02,2,0.269,2,0,0,0,1,0,0,2934.18
257,2025-03-03,0,514,<600,190,16,1423.09,0.189,79.85,1,0.058,3,0,0,1,0,0,0,2859.06
258,2025-01-14,1,27,650-700,29,3,206.95,0.023,157.18,0,0.0,1,0,0,0,0,0,0,423.82
259,2024-05-29,0,838,700-800,141,29,1070.42,0.173,84.56,3,0.107,3,0,0,1,0,0,0,2912.08
260,2025-02-12,0,384,600-650,183,23,1271.38,0.124,119.48,1,0.078,1,0,0,0,0,0,0,3050.02
261,2025-09-11,0,1296,650-700,6,27,1528.35,0.189,178.25,5,0.116,7,0,0,0,0,0,0,4068.0
262,2025-04-28,1,32,700-800,27,1,196.24,0.326,222.24,1,0.938,0,0,0,0,0,0,0,582.54
263,2024-12-26,0,341,600-650,197,31,1808.82,0.309,58.31,3,0.264,1,1,79,0,0,0,0,5179.48
264,2024-06-01,0,129,650-700,19,25,471.6,0.06,6.02,6,1.395,2,0,0,0,0,1,0,1281.86
265,2024-07-22,0,1182,800+,173,24,736.63,0.304,102.13,2,0.051,3,0,0,0,0,0,1,2194.71
266,2025-05-15,0,1037,<600,67,25,1350.14,0.336,231.5,2,0.058,1,0,0,0,0,1,0,2492.99
267,2025-05-26,1,71,600-650,11,2,166.58,0.391,89.04,1,0.423,0,0,0,0,0,1,0,342.54
268,2024-06-21,0,833,<600,6,30,1505.62,0.245,184.35,5,0.18,4,1,99,2,0,0,0,4166.07
269,2024-09-11,0,1032,<600,134,25,1176.85,0.423,128.8,2,0.058,7,1,99,0,0,1,0,2940.42
270,2025-08-03,1,87,700-800,8,4,163.55,0.325,78.67,3,1.034,1,0,0,0,0,1,0,723.64
271,2025-10-25,0,578,650-700,22,30,992.28,0.185,144.78,2,0.104,3,1,99,0,0,0,0,4075.95
272,2025-06-16,0,90,700-800,200,21,510.83,0.241,89.72,3,1.0,3,1,49,1,0,1,0,1949.25
273,2025-03-11,0,510,600-650,131,25,1095.19,0.428,80.75,3,0.176,1,0,0,0,1,0,0,1790.4
274,2025-05-23,1,56,700-800,22,2,77.4,0.248,91.78,2,1.071,1,0,0,0,0,0,0,100.5
275,2025-02-11,0,720,600-650,130,28,1402.73,0.116,254.7,3,0.125,2,0,0,1,0,0,0,3097.27
276,2025-05-18,0,959,600-650,164,28,1026.29,0.043,88.42,3,0.094,2,1,49,1,0,0,0,2868.17
277,2024-10-14,0,393,<600,43,29,1329.44,0.023,69.34,0,0.0,1,0,0,0,0,0,0,2662.47
278,2025-07-30,0,1266,800+,115,31,567.07,0.181,198.66,2,0.047,2,0,0,1,0,0,0,1615.19
279,2025-07-28,1,20,650-700,27,2,197.01,0.307,115.55,2,2.0,0,0,0,0,0,0,0,278.08
280,2025-09-28,1,84,600-650,13,5,187.27,0.152,182.5,2,0.714,0,0,0,0,0,0,0,412.49
281,2025-08-05,0,1324,650-700,179,25,1909.65,0.4,110.68,0,0.0,6,1,99,1,0,0,0,6302.61
282,2025-08-27,0,1233,600-650,98,24,1810.69,0.299,89.24,6,0.146,1,0,0,0,0,0,0,4152.1
283,2024-12-16,0,1125,800+,145,32,1188.47,0.658,143.47,1,0.027,0,1,79,0,0,0,1,4542.35
284,2025-11-23,0,173,600-650,126,24,1834.9,0.547,251.84,0,0.0,2,0,0,0,1,1,1,3253.6
285,2025-10-23,1,12,<600,18,5,200.01,0.294,91.29,0,0.0,1,0,0,0,0,0,0,548.95
286,2024-02-11,0,1326,700-800,197,20,1046.27,0.0,142.56,2,0.045,2,0,0,0,0,1,1,2800.78
287,2025-09-21,0,1360,700-800,93,22,342.76,0.134,76.68,2,0.044,1,1,49,0,0,0,1,1584.58
288,2024-04-22,0,828,600-650,107,29,850.82,0.263,246.22,4,0.145,3,1,49,0,1,0,0,1933.86
289,2025-07-14,0,1276,650-700,174,28,1142.26,0.259,119.83,3,0.071,1,1,79,0,0,0,0,4210.85
290,2025-07-03,1,6,600-650,6,5,199.92,0.235,157.25,1,1.0,0,0,0,0,0,0,0,367.14
291,2024-12-31,0,945,800+,206,37,1354.6,0.332,48.98,3,0.095,3,1,49,0,0,0,1,5374.07
292,2025-06-05,0,1370,800+,160,27,1206.34,0.176,134.07,3,0.066,3,0,0,2,0,1,0,3716.24
293,2025-11-20,1,45,<600,24,2,105.19,0.5,94.63,2,1.333,0,0,0,0,0,1,0,263.36
294,2025-01-19,0,204,600-650,197,21,884.14,0.276,0.0,3,0.441,3,1,79,0,0,1,0,3048.02
295,2025-04-08,0,323,650-700,203,16,1066.51,0.386,118.23,3,0.279,2,0,0,1,0,1,0,2699.41
296,2025-11-05,1,3,700-800,7,2,182.47,0.281,148.71,0,0.0,0,0,0,0,0,0,0,400.82
297,2024-07-08,1,50,700-800,7,3,126.18,0.337,203.07,2,1.2,1,0,0,0,0,0,0,388.58
298,2025-12-11,1,85,800+,23,2,78.6,0.416,188.58,0,0.0,0,0,0,0,0,0,1,397.21
299,2025-08-16,1,20,800+,26,3,27.1,0.237,103.8,2,2.0,1,0,0,0,0,0,0,100.06
300,2024-09-25,0,939,650-700,61,21,1171.53,0.339,270.62,2,0.064,2,0,0,0,0,0,0,2884.36
301,2024-09-02,0,514,700-800,44,33,1267.16,0.197,99.54,4,0.233,3,1,79,1,0,0,1,4700.05
302,2024-11-17,0,1413,800+,44,27,770.09,0.255,0.0,5,0.106,2,1,99,0,0,0,1,3980.33
303,2025-10-03,1,6,700-800,21,4,156.4,0.167,220.28,1,1.0,1,0,0,0,0,0,1,307.35
304,2024-12-21,1,85,650-700,24,7,105.6,0.064,198.63,4,1.412,1,0,0,0,0,0,0,296.14
305,2024-04-20,0,527,700-800,18,25,548.09,0.194,33.26,5,0.285,4,1,99,0,0,0,0,2961.67
306,2025-04-29,0,939,700-800,173,22,1833.7,0.207,59.85,3,0.096,2,1,99,0,0,0,0,6748.9
307,2025-08-26,0,353,600-650,168,34,997.43,0.635,236.94,1,0.085,3,0,0,0,0,0,0,1974.76
308,2025-08-02,0,783,<600,120,17,1084.06,0.371,126.64,4,0.153,3,0,0,1,0,0,0,2147.73
309,2025-11-13,0,479,700-800,153,23,1573.7,0.129,219.2,3,0.188,2,0,0,1,0,0,0,4056.9
310,2024-05-30,1,70,<600,13,5,186.53,0.366,99.09,0,0.0,1,0,0,0,0,0,0,392.41
311,2025-11-21,0,1145,700-800,107,29,1162.38,0.324,186.58,3,0.079,1,0,0,0,0,0,0,3221.06
312,2025-07-19,0,1055,700-800,14,22,1617.43,0.327,57.18,3,0.085,2,1,99,0,0,0,0,6394.81
313,2025-08-04,0,171,600-650,193,21,1452.29,0.4,27.44,2,0.351,4,1,79,0,0,0,0,4414.7
314,2025-01-05,0,1116,700-800,17,31,483.7,0.312,0.0,2,0.054,6,0,0,0,0,0,0,1488.49
315,2024-11-28,0,1483,650-700,97,28,1327.92,0.002,64.47,1,0.02,5,1,99,0,0,0,1,4757.11
316,2024-03-08,1,45,800+,10,3,218.17,0.295,72.09,1,0.667,0,0,0,0,0,0,1,472.79
317,2025-08-13,1,2,800+,10,3,149.31,0.338,120.78,1,1.0,0,0,0,0,0,0,0,425.57
318,2025-07-28,0,237,<600,159,17,1010.69,0.225,138.87,3,0.38,2,1,99,0,1,1,0,2395.08
319,2025-01-25,0,911,600-650,163,29,363.91,0.084,92.77,4,0.132,5,0,0,0,0,0,0,913.31
320,2024-05-09,1,81,700-800,3,6,227.88,0.348,185.73,1,0.37,0,0,0,0,0,0,0,593.09
321,2024-08-03,1,32,650-700,2,7,174.42,0.177,132.43,1,0.938,0,0,0,0,0,0,0,354.95
322,2024-02-03,0,1438,600-650,134,16,1272.87,0.152,194.47,6,0.125,2,1,99,1,0,0,0,3863.32
323,2025-11-22,0,95,650-700,160,25,1102.04,0.327,222.9,2,0.632,3,0,0,0,0,1,0,2811.24
324,2025-12-19,1,72,650-700,21,5,227.4,0.287,138.92,1,0.417,1,0,0,0,0,0,0,502.26
325,2024-11-10,1,81,650-700,8,5,150.21,0.055,110.01,0,0.0,0,0,0,0,0,0,0,406.57
326,2025-11-09,0,1026,<600,152,26,1078.05,0.411,103.56,5,0.146,2,1,49,2,0,0,0,2536.77
327,2024-05-18,0,1495,700-800,205,25,1247.63,0.164,191.33,5,0.1,2,1,79,0,0,0,0,4347.52
328,2024-06-12,1,58,700-800,15,1,124.14,0.267,156.11,0,0.0,1,0,0,0,0,0,0,358.83
329,2024-04-19,0,884,650-700,7,27,1014.37,0.063,36.77,1,0.034,6,0,0,0,0,0,0,2846.76
330,2024-01-16,0,1431,650-700,160,24,1445.2,0.286,19.01,1,0.021,4,1,129,0,0,0,0,5450.01
331,2025-04-10,0,153,800+,98,24,1273.32,0.393,150.39,2,0.392,2,1,79,1,0,0,0,4807.81
332,2025-11-22,0,758,700-800,144,27,1677.08,0.362,23.64,0,0.0,2,0,0,0,0,0,0,4671.21
333,2025-10-11,1,71,800+,21,1,227.59,0.352,157.04,2,0.845,0,0,0,0,0,0,0,674.86
334,2025-03-10,0,285,700-800,117,22,1557.25,0.411,59.17,6,0.632,4,1,79,0,0,0,0,5762.32
335,2024-08-17,1,48,600-650,19,4,211.29,0.31,197.24,1,0.625,0,0,0,0,0,0,0,380.67
336,2024-02-27,0,933,700-800,110,29,833.19,0.33,41.63,2,0.064,6,1,99,0,0,0,1,3739.53
337,2025-04-07,1,88,600-650,20,1,173.49,0.368,153.7,0,0.0,3,0,0,0,0,0,0,555.86
338,2025-12-14,0,221,600-650,79,20,1031.09,0.237,89.97,4,0.543,6,0,0,0,0,0,0,2402.43
339,2025-12-01,0,167,700-800,125,32,659.82,0.402,139.25,2,0.359,4,0,0,1,0,0,0,1868.48
340,2024-04-08,0,1309,<600,11,22,1663.62,0.343,129.26,1,0.023,8,1,129,1,0,0,0,4816.71
341,2024-08-16,0,478,600-650,137,19,1179.95,0.246,25.49,3,0.188,1,0,0,0,1,0,0,2436.83
342,2025-06-13,0,799,800+,168,26,1552.4,0.287,136.81,3,0.113,6,0,0,0,0,0,0,4714.74
343,2025-12-05,0,1190,600-650,104,24,1241.32,0.323,76.56,5,0.126,4,0,0,0,0,0,0,3104.7
344,2025-09-28,0,1129,700-800,189,26,1164.97,0.21,66.58,6,0.159,4,0,0,0,0,0,1,3457.29
345,2025-12-20,0,403,700-800,171,23,1491.81,0.38,120.7,1,0.074,2,0,0,0,0,0,0,4010.8
346,2024-07-19,1,84,650-700,4,2,136.04,0.157,143.36,0,0.0,1,0,0,0,0,0,0,404.18
347,2024-07-11,1,53,700-800,13,5,210.27,0.289,58.86,0,0.0,0,0,0,0,0,0,1,539.71
348,2025-02-27,1,50,600-650,2,2,113.48,0.37,136.87,1,0.6,0,0,0,0,0,0,0,321.06
349,2025-02-03,0,809,600-650,52,22,906.19,0.401,86.68,5,0.185,5,0,0,0,0,0,0,2047.45
350,2025-03-04,0,1205,700-800,196,23,1467.83,0.318,76.11,3,0.075,5,0,0,1,0,0,0,4208.05
351,2025-02-11,0,1223,650-700,29,17,1452.02,0.411,92.82,1,0.025,3,0,0,0,0,0,0,4141.08
352,2025-07-18,0,1197,600-650,72,23,1367.7,0.116,95.3,2,0.05,3,0,0,1,0,0,0,3121.55
353,2025-04-13,0,1167,650-700,184,20,1418.11,0.179,157.76,2,0.051,1,1,129,1,0,0,1,4886.47
354,2025-08-17,0,633,700-800,2,30,534.55,0.467,69.98,4,0.19,2,1,49,1,0,0,0,2344.56
355,2025-02-13,0,1178,650-700,170,26,1126.44,0.269,112.43,0,0.0,1,1,99,0,0,0,0,4011.79
356,2024-01-12,0,130,700-800,51,29,936.51,0.232,169.22,6,1.385,2,1,49,0,0,0,0,3484.99
357,2024-07-20,1,53,650-700,21,5,124.8,0.412,95.66,0,0.0,0,0,0,0,0,0,0,248.59
358,2025-04-01,0,447,700-800,53,28,377.17,0.0,129.23,2,0.134,2,0,0,0,0,0,0,1059.95
359,2025-05-04,0,927,800+,119,27,1100.03,0.0,169.57,5,0.162,3,0,0,0,0,0,0,3226.78
360,2025-03-05,0,1007,700-800,120,29,1418.39,0.27,93.71,2,0.06,5,1,99,1,0,0,1,5628.23
361,2025-02-16,0,1182,700-800,116,19,470.98,0.356,144.68,1,0.025,2,0,0,1,1,0,1,1156.5
362,2025-10-21,0,536,650-700,60,34,1573.93,0.316,236.99,0,0.0,3,1,99,0,0,0,1,5309.67
363,2024-06-30,0,909,600-650,26,18,948.8,0.266,135.28,1,0.033,5,0,0,1,1,1,0,1811.83
364,2025-11-15,0,1480,600-650,172,24,290.01,0.525,191.83,3,0.061,2,1,79,0,0,1,0,1387.2
365,2025-01-19,0,1489,700-800,86,20,733.7,0.494,209.08,4,0.081,3,1,79,2,0,0,0,2709.88
366,2025-02-05,0,534,600-650,5,22,1243.45,0.214,208.67,1,0.056,1,1,129,1,0,0,0,4127.49
367,2025-01-28,0,183,650-700,105,22,1660.35,0.249,85.38,5,0.82,2,1,49,1,0,1,0,5208.06
368,2024-01-30,1,75,650-700,13,4,141.35,0.373,193.21,1,0.4,0,0,0,0,0,0,0,518.65
369,2024-11-24,1,11,800+,7,3,257.05,0.328,34.9,2,2.0,1,0,0,0,0,0,0,793.84
370,2024-10-06,0,262,650-700,71,28,948.46,0.0,167.04,1,0.115,3,0,0,0,0,0,0,2489.55
371,2025-03-02,0,139,600-650,133,26,730.46,0.37,138.48,1,0.216,4,1,99,0,0,0,0,2584.99
372,2024-06-11,0,731,650-700,99,38,1511.02,0.297,128.8,3,0.123,2,1,49,0,0,0,0,4738.33
373,2025-01-28,1,20,<600,25,5,205.43,0.496,71.29,0,0.0,0,0,0,0,0,1,0,358.16
374,2025-07-07,1,23,600-650,8,2,48.5,0.321,166.05,1,1.0,0,0,0,0,0,0,1,176.14
375,2024-10-13,0,1124,700-800,161,36,1531.08,0.483,62.54,2,0.053,3,0,0,1,0,0,0,4402.21
376,2025-06-13,1,77,600-650,26,2,140.46,0.398,107.78,2,0.779,0,0,0,0,0,1,0,247.24
377,2025-07-16,0,1275,600-650,72,24,706.6,0.286,181.49,4,0.094,2,1,99,0,0,0,0,2508.36
378,2024-09-01,0,191,800+,93,20,1181.16,0.196,120.81,4,0.628,3,1,79,0,0,0,0,4745.46
379,2025-10-27,0,954,600-650,175,31,819.87,0.366,0.0,6,0.189,4,0,0,0,0,0,0,1959.38
380,2025-09-17,1,89,650-700,19,3,130.62,0.382,143.98,0,0.0,0,0,0,0,0,0,0,616.07
381,2024-10-25,0,722,800+,45,21,1724.01,0.367,102.76,6,0.249,4,0,0,1,0,0,0,5247.92
382,2024-11-07,0,1450,<600,26,28,1589.48,0.266,94.65,2,0.041,5,0,0,1,0,1,0,3449.11
383,2025-07-17,0,1155,650-700,72,31,1407.23,0.397,175.59,2,0.052,3,0,0,0,0,0,0,3639.88
384,2024-08-14,0,122,700-800,28,23,1018.81,0.428,179.48,5,1.23,5,0,0,1,0,0,0,2894.83
385,2024-08-23,0,1216,700-800,144,37,569.19,0.222,83.93,2,0.049,2,0,0,0,0,0,1,1763.9
386,2025-02-23,0,1237,700-800,56,23,1108.27,0.318,132.34,4,0.097,3,0,0,0,0,0,0,3057.37
387,2024-01-20,1,4,700-800,17,2,110.86,0.376,90.66,1,1.0,1,0,0,0,0,0,0,224.3
388,2025-04-23,1,73,600-650,8,4,190.19,0.277,54.54,1,0.411,0,0,0,0,0,0,0,765.14
389,2024-01-24,1,56,<600,3,6,78.62,0.067,127.83,0,0.0,0,0,0,0,0,1,0,126.33
390,2024-04-11,1,47,600-650,18,5,220.17,0.429,203.81,5,3.191,1,1,99,0,0,1,0,1554.44
391,2025-09-19,0,622,800+,119,26,820.15,0.425,136.8,3,0.145,3,1,129,0,0,0,0,3913.52
392,2024-07-16,1,75,600-650,18,3,136.44,0.118,86.85,0,0.0,2,0,0,0,0,0,0,362.07
393,2025-09-02,0,737,700-800,72,25,1022.0,0.624,137.86,0,0.0,2,1,99,1,0,0,0,4007.23
394,2025-01-07,0,210,<600,57,31,1073.68,0.612,36.55,0,0.0,1,0,0,0,0,0,0,2077.69
395,2025-04-01,0,1357,800+,185,16,1621.6,0.244,199.54,1,0.022,3,1,49,1,0,0,0,5802.67
396,2025-10-15,0,1142,700-800,127,31,917.55,0.258,77.13,3,0.079,2,1,79,0,0,1,0,3713.89
397,2024-09-28,1,81,700-800,22,2,95.93,0.321,182.25,1,0.37,0,1,129,0,0,0,0,1658.35
398,2025-10-18,0,245,800+,111,22,807.75,0.39,219.7,2,0.245,6,0,0,1,0,0,1,2564.41
399,2024-06-25,1,16,700-800,28,2,143.25,0.27,170.61,0,0.0,3,0,0,0,0,0,0,376.39
400,2025-08-21,0,913,800+,50,27,1689.36,0.224,87.95,4,0.131,3,1,129,0,0,0,0,7328.23
401,2025-01-21,0,1486,800+,1,24,961.41,0.282,36.07,3,0.061,1,1,99,0,0,0,1,4852.57
402,2025-08-02,1,83,<600,22,1,124.6,0.185,105.7,1,0.361,0,0,0,0,0,0,0,168.04
403,2025-09-04,0,914,<600,66,32,1161.52,0.338,101.93,2,0.066,0,0,0,1,0,0,0,2419.7
404,2025-10-17,0,877,700-800,56,25,1212.82,0.349,0.0,4,0.137,3,1,99,1,0,0,1,5187.29
405,2025-07-01,0,218,700-800,187,25,2182.27,0.365,166.13,2,0.275,2,1,79,1,0,0,0,7289.91
406,2024-07-09,1,63,600-650,13,3,176.16,0.138,23.1,1,0.476,0,0,0,0,0,0,0,534.67
407,2024-08-07,0,783,700-800,137,23,953.76,0.149,0.0,3,0.115,2,0,0,0,0,1,1,2821.84
408,2024-09-18,1,60,700-800,2,3,179.53,0.296,124.35,0,0.0,0,0,0,0,0,0,1,768.37
409,2025-05-26,0,382,650-700,47,21,993.9,0.281,9.35,1,0.079,2,1,79,0,0,0,0,3798.67
410,2025-04-02,1,35,<600,4,2,221.11,0.072,60.28,0,0.0,0,0,0,0,0,0,0,307.61
411,2024-08-24,0,576,800+,141,23,1495.53,0.063,170.81,3,0.156,2,0,0,0,0,0,0,4365.5
412,2025-01-06,0,252,650-700,180,25,1076.62,0.485,70.34,0,0.0,2,1,99,1,0,0,0,3974.44
413,2025-06-06,1,19,<600,15,3,240.85,0.467,65.18,2,2.0,0,0,0,0,0,0,0,440.76
414,2025-12-11,0,664,700-800,141,26,1209.77,0.327,94.55,3,0.136,8,0,0,1,0,0,0,3560.24
415,2024-12-12,0,790,700-800,25,37,1112.61,0.281,165.39,1,0.038,8,0,0,0,0,0,1,3355.82
416,2025-04-07,0,204,650-700,194,35,884.86,0.169,142.19,2,0.294,1,0,0,0,0,0,0,2500.97
417,2024-03-11,1,76,700-800,19,2,171.59,0.369,120.07,1,0.395,0,0,0,0,0,0,0,541.44
418,2024-07-28,0,130,<600,50,25,614.86,0.021,121.27,2,0.462,3,0,0,0,0,0,0,1384.14
419,2025-09-30,0,1095,700-800,65,24,1101.03,0.397,166.93,5,0.137,3,0,0,0,0,1,0,2952.77
420,2025-11-15,0,1123,800+,96,31,1653.97,0.038,69.08,3,0.08,1,0,0,0,0,0,0,5068.18
421,2024-08-31,0,1110,700-800,70,24,250.78,0.103,179.57,0,0.0,2,0,0,1,0,0,0,645.81
422,2024-02-19,1,52,600-650,16,3,71.24,0.248,97.87,2,1.154,0,0,0,0,0,0,1,157.65
423,2025-05-17,0,926,650-700,162,28,797.6,0.169,132.29,4,0.13,2,1,79,0,0,0,0,3017.09
424,2024-10-20,0,130,700-800,38,29,898.29,0.118,85.16,2,0.462,5,0,0,0,0,0,0,2851.45
425,2025-03-08,0,487,650-700,135,20,1261.98,0.325,196.76,0,0.0,2,1,99,0,0,0,0,4251.53
426,2025-03-12,1,36,800+,19,1,274.85,0.163,94.81,3,2.5,2,0,0,0,0,0,0,1022.22
427,2025-12-09,0,1223,700-800,208,27,1312.4,0.276,207.25,1,0.025,1,1,79,0,0,0,1,4716.83
428,2025-09-26,0,1041,650-700,178,23,1632.92,0.224,146.3,2,0.058,1,1,79,1,0,0,0,5176.61
429,2024-06-12,0,1405,700-800,74,31,937.48,0.213,74.1,3,0.064,1,1,79,0,0,1,0,3811.8
430,2024-02-27,0,574,<600,74,33,1100.85,0.207,27.19,2,0.105,2,1,99,0,0,0,0,3141.69
431,2024-06-13,0,914,650-700,153,29,914.16,0.166,23.48,1,0.033,4,0,0,1,0,0,0,2427.0
432,2025-12-14,0,505,<600,14,27,800.18,0.315,85.42,2,0.119,0,0,0,0,0,0,0,1724.52
433,2024-09-07,0,819,650-700,84,23,843.8,0.462,68.31,0,0.0,2,1,79,1,0,0,0,2931.16
434,2024-12-21,0,413,600-650,87,23,953.35,0.302,119.54,6,0.436,2,0,0,0,0,0,0,2107.44
435,2025-06-08,1,8,650-700,20,3,115.7,0.491,101.11,4,4.0,0,0,0,0,0,0,0,280.28
436,2024-05-25,0,939,650-700,92,27,1133.52,0.108,16.8,3,0.096,2,0,0,0,0,0,0,2964.54
437,2024-08-22,0,394,<600,153,34,621.65,0.349,154.36,3,0.228,6,0,0,1,0,1,1,1215.83
438,2025-01-02,0,278,600-650,28,27,768.43,0.441,121.85,3,0.324,6,1,79,1,0,0,1,2729.08
439,2025-01-27,0,588,650-700,82,28,1960.73,0.236,52.26,0,0.0,1,1,49,0,0,0,0,6224.87
440,2024-06-11,0,863,700-800,68,26,874.46,0.327,99.52,2,0.07,3,1,99,1,0,0,0,3792.91
441,2025-05-25,0,876,600-650,205,31,1486.34,0.326,107.55,2,0.068,5,1,99,0,0,0,0,4547.55
442,2024-11-26,0,662,650-700,133,15,1710.41,0.284,103.35,1,0.045,7,1,129,1,0,0,0,5750.82
443,2025-03-19,0,1287,800+,170,27,1688.03,0.169,81.1,3,0.07,2,0,0,0,0,0,0,5296.65
444,2025-10-19,1,73,650-700,28,2,167.35,0.084,113.38,2,0.822,3,0,0,0,0,0,0,444.68
445,2024-07-02,0,1064,650-700,13,34,1216.79,0.202,123.9,3,0.085,1,0,0,0,0,0,0,3378.44
446,2025-10-02,0,1159,650-700,84,36,1657.55,0.525,107.53,3,0.078,5,0,0,0,0,0,0,4482.57
447,2024-01-10,1,49,800+,11,1,91.73,0.328,139.31,3,1.837,3,0,0,0,0,0,0,180.78
448,2024-08-08,0,407,600-650,17,31,702.2,0.294,167.08,2,0.147,5,1,99,0,0,0,0,2683.23
449,2025-07-31,0,1209,650-700,177,26,845.49,0.4,69.7,1,0.025,2,0,0,0,0,0,0,2404.32
450,2025-06-01,1,42,700-800,15,4,158.71,0.394,18.73,0,0.0,1,0,0,0,0,0,0,538.63
451,2024-09-06,0,706,650-700,54,27,1435.7,0.285,303.34,1,0.042,2,1,99,1,0,0,0,4757.64
452,2025-09-26,0,769,650-700,42,23,932.45,0.473,136.44,3,0.117,5,1,49,1,0,0,0,3020.35
453,2025-03-24,1,53,650-700,21,4,199.58,0.255,231.86,1,0.566,0,0,0,0,0,0,0,650.7
454,2024-04-06,0,548,600-650,66,30,571.24,0.394,170.22,4,0.219,2,0,0,0,0,0,0,1394.7
455,2024-06-14,0,406,700-800,181,25,940.55,0.169,87.34,0,0.0,4,1,129,1,1,0,0,3177.69
456,2024-05-10,0,1052,700-800,181,26,1625.83,0.368,113.54,3,0.086,1,0,0,0,0,0,0,4725.67
457,2024-04-27,0,1248,700-800,59,27,652.15,0.252,176.26,2,0.048,1,1,99,0,0,0,0,2988.78
458,2024-09-01,0,290,<600,170,27,1451.12,0.131,137.02,1,0.103,3,1,79,1,0,0,0,3555.07
459,2024-10-17,0,1493,700-800,100,25,1771.57,0.4,136.89,2,0.04,2,0,0,0,0,0,0,4959.94
460,2024-04-13,0,1381,700-800,92,23,1785.52,0.487,91.83,1,0.022,7,1,79,0,0,0,0,6239.83
461,2025-08-04,0,502,650-700,172,25,1457.31,0.472,63.51,3,0.179,9,1,129,0,0,0,0,5205.05
462,2025-06-12,1,33,600-650,13,3,85.03,0.69,152.14,2,1.818,0,0,0,0,0,0,0,372.7
463,2024-08-06,0,147,800+,112,37,498.63,0.28,66.28,3,0.612,1,1,79,0,0,0,0,2479.97
464,2025-08-23,0,267,600-650,160,27,1590.53,0.315,198.66,2,0.225,3,1,79,0,0,0,0,4510.36
465,2025-12-16,1,14,700-800,10,1,246.33,0.495,54.54,3,3.0,0,0,0,0,0,0,0,607.51
466,2025-09-22,0,776,600-650,175,30,1619.03,0.427,187.02,0,0.0,1,1,79,0,0,0,0,4354.72
467,2025-06-07,1,69,650-700,19,7,160.26,0.429,147.76,1,0.435,0,0,0,0,0,0,0,711.91
468,2024-11-23,1,37,700-800,15,2,23.29,0.258,121.66,1,0.811,0,0,0,0,0,0,0,157.8
469,2024-07-27,0,609,800+,53,30,1083.29,0.415,104.51,6,0.296,3,0,0,0,0,0,0,3157.49
470,2025-05-22,0,575,700-800,201,30,443.95,0.148,124.7,3,0.157,5,0,0,0,0,0,0,1549.97
471,2025-06-01,0,381,<600,88,28,1718.31,0.286,62.69,3,0.236,4,1,99,0,0,1,0,4615.57
472,2025-06-25,0,372,700-800,39,26,1036.29,0.407,56.23,4,0.323,3,0,0,0,0,0,0,3247.72
473,2025-03-06,1,89,800+,3,4,104.2,0.358,150.33,1,0.337,1,0,0,0,0,0,0,470.96
474,2024-12-14,0,848,<600,142,27,1236.01,0.17,100.15,5,0.177,5,1,49,0,0,1,0,3031.96
