customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,p_churn_90d,p_convert_30d,ltv_12m_hat,segmento_kmeans,nba_decision,decision_reason
488,2025-09-12,0,939,600-650,106,20,1078.18,0.391,60.08,5,0.16,3,1,49,0,0,0.2256932508563317,0.17168256064218207,3187.8313539536553,4,NENHUMA,Baixa propensão; evitar contato
498,2025-07-24,0,500,650-700,71,25,1044.39,0.166,237.66,1,0.06,4,1,99,0,1,0.24804117874113502,0.23470211397614738,3692.473223952536,0,NENHUMA,Inelegível por risco (inadimplência/score)
501,2025-09-04,0,554,650-700,122,33,1233.69,0.375,99.67,5,0.271,2,0,0,1,0,0.18874710252962854,0.30188009900762813,3229.357510213129,4,CASHBACK_LEVE,Ação leve (propensão moderada)
508,2025-12-24,0,1146,700-800,164,32,1116.02,0.363,113.85,6,0.157,2,1,79,0,0,0.10903674690001168,0.172795502855161,4229.199264886266,4,NENHUMA,Baixa propensão; evitar contato
509,2025-12-08,0,501,700-800,63,21,1051.78,0.218,90.58,5,0.299,4,1,99,0,0,0.10743368565278352,0.1390486707814724,4342.824527854035,0,NENHUMA,Baixa propensão; evitar contato
510,2025-10-22,0,558,800+,127,21,430.21,0.345,61.89,1,0.054,2,1,99,0,0,0.06737461217166686,0.09405241539953572,2160.0801137950666,4,NENHUMA,Baixa propensão; evitar contato
516,2025-09-07,0,1385,650-700,39,29,1221.05,0.402,83.9,4,0.087,4,1,99,0,1,0.23068356286150254,0.22041154871727928,3803.4509016581696,0,NENHUMA,Inelegível por risco (inadimplência/score)
518,2025-08-28,0,687,700-800,21,22,944.77,0.204,23.93,3,0.131,1,0,0,0,0,0.2352330953132197,0.16937331163119368,2819.019285901937,0,NENHUMA,Baixa propensão; evitar contato
523,2025-12-27,0,643,700-800,148,24,1000.15,0.424,151.48,2,0.093,2,0,0,0,0,0.22088324585903052,0.22706522009540828,2724.0092100630204,4,NENHUMA,Baixa propensão; evitar contato
524,2025-10-12,0,1432,700-800,14,33,1515.89,0.309,117.68,1,0.021,4,1,79,0,0,0.1382726972957142,0.2003345005289082,5711.790682156248,0,NENHUMA,Baixa propensão; evitar contato
527,2025-08-23,0,702,<600,175,25,2115.79,0.279,57.47,2,0.085,5,1,79,1,0,0.26530646858099277,0.11755028652715728,6297.683461760397,4,NENHUMA,Inelegível por risco (inadimplência/score)
535,2025-09-09,0,718,700-800,174,25,918.04,0.107,61.09,0,0.0,0,0,0,1,0,0.15523530636260394,0.11875567918987558,2661.438794274209,4,NENHUMA,Baixa propensão; evitar contato
536,2025-09-30,0,1039,700-800,87,21,690.16,0.365,83.58,4,0.115,4,0,0,0,0,0.19103123227093244,0.1791767810113864,1894.6546495135885,0,NENHUMA,Baixa propensão; evitar contato
538,2025-12-06,0,1470,<600,73,20,951.2,0.152,105.04,5,0.102,6,1,99,0,0,0.3599107474321247,0.13854159203397093,2590.266568948075,0,NENHUMA,Inelegível por risco (inadimplência/score)
539,2025-12-29,1,9,<600,23,7,121.13,0.158,104.86,2,2.0,0,0,0,0,0,0.4233074142340701,0.14995495577834414,273.75555480226814,2,NENHUMA,Inelegível por risco (inadimplência/score)
545,2025-07-23,1,64,650-700,16,7,225.02,0.357,114.3,0,0.0,1,0,0,0,0,0.1422767741303315,0.0811454383493554,581.0269106357575,3,NENHUMA,Baixa propensão; evitar contato
551,2025-11-12,0,659,600-650,78,28,1081.51,0.527,194.24,1,0.046,5,0,0,0,0,0.3050126242270281,0.21332433680635143,2404.13882842366,4,NENHUMA,Baixa propensão; evitar contato
553,2025-12-23,0,460,700-800,60,19,1795.23,0.197,128.01,1,0.065,3,1,99,1,0,0.1380136584985147,0.1472997682329976,6277.465309979259,0,NENHUMA,Baixa propensão; evitar contato
557,2025-07-08,1,74,650-700,1,0,210.79,0.105,87.72,2,0.811,0,0,0,0,1,0.20591435487460152,0.20517189389575594,625.5223701864168,1,NENHUMA,Inelegível por risco (inadimplência/score)
560,2025-08-05,0,726,<600,47,29,793.44,0.29,0.0,4,0.165,3,1,49,0,1,0.30011604412141263,0.20368534523391982,2299.6183581811615,0,NENHUMA,Inelegível por risco (inadimplência/score)
561,2025-12-23,0,496,700-800,136,29,1310.24,0.098,151.74,4,0.242,5,1,79,1,0,0.14045119368236908,0.18701250760166416,4823.749888001679,0,NENHUMA,Baixa propensão; evitar contato
564,2025-10-02,0,879,600-650,105,26,693.19,0.294,175.24,4,0.137,0,1,99,1,0,0.19169427008407217,0.15514658743360693,2499.1425922351596,4,NENHUMA,Baixa propensão; evitar contato
565,2025-08-22,0,1480,600-650,139,32,1082.47,0.339,262.95,2,0.041,3,0,0,1,0,0.3164938370208859,0.21727955653348158,2388.3983105705606,4,NENHUMA,Baixa propensão; evitar contato
570,2025-11-27,0,1304,700-800,144,24,1366.16,0.238,214.46,4,0.092,1,1,129,1,0,0.15254135995970994,0.18642316136904624,5150.694036657683,4,NENHUMA,Baixa propensão; evitar contato
579,2025-12-03,1,44,600-650,9,5,160.33,0.31,133.1,0,0.0,1,0,0,0,0,0.32604276829691786,0.0280208291145364,429.5960516782293,3,NENHUMA,Baixa propensão; evitar contato
586,2025-11-10,1,46,700-800,5,1,111.75,0.28,154.51,0,0.0,0,0,0,0,0,0.1555082777784165,0.12969818455434057,310.9789156843048,1,NENHUMA,Baixa propensão; evitar contato
589,2025-08-29,0,1175,700-800,24,30,874.23,0.586,206.39,3,0.077,7,0,0,0,0,0.21877272083383095,0.23711936860844796,2580.6889465398885,0,NENHUMA,Baixa propensão; evitar contato
591,2025-12-17,0,848,650-700,4,20,1194.9,0.3,178.75,2,0.071,4,0,0,0,0,0.21999238548428857,0.23111487792412813,3114.1925934258816,0,NENHUMA,Baixa propensão; evitar contato
592,2025-11-19,0,1377,700-800,192,19,1268.03,0.387,150.91,4,0.087,6,0,0,1,1,0.26131636201083863,0.25572088609284105,3304.740467396708,4,NENHUMA,Inelegível por risco (inadimplência/score)
593,2025-08-16,1,45,700-800,18,6,257.18,0.28,109.69,2,1.333,0,0,0,0,0,0.08364385062480448,0.14513267747163203,744.870558766163,3,NENHUMA,Baixa propensão; evitar contato
594,2025-10-07,0,619,800+,99,23,929.31,0.303,67.16,1,0.048,4,0,0,0,0,0.10859384541715413,0.11195563016523935,2774.413546882659,0,NENHUMA,Baixa propensão; evitar contato
597,2025-07-15,0,1180,700-800,44,29,2037.1,0.349,149.05,2,0.051,5,1,49,1,0,0.18864596287936788,0.2260425182428697,6560.16304121034,0,NENHUMA,Baixa propensão; evitar contato
605,2025-12-22,0,1111,650-700,30,16,326.17,0.287,125.23,5,0.135,4,0,0,0,0,0.1491008822916919,0.18640928034472207,852.8986444573877,0,NENHUMA,Baixa propensão; evitar contato
606,2025-11-27,0,1014,650-700,97,24,1708.57,0.268,151.52,4,0.118,4,0,0,1,0,0.21899431630614175,0.19447494296920584,4301.354782096818,0,NENHUMA,Baixa propensão; evitar contato
607,2025-08-29,0,479,800+,156,28,943.77,0.268,0.0,0,0.0,2,0,0,1,0,0.16210703409142022,0.10037886723679454,2800.3805357578126,4,NENHUMA,Baixa propensão; evitar contato
610,2025-11-11,0,1170,650-700,18,28,1234.59,0.327,201.88,3,0.077,2,1,49,0,0,0.20906718714830294,0.17842885638137007,4226.043085917997,0,NENHUMA,Baixa propensão; evitar contato
612,2025-08-22,0,191,600-650,146,20,1248.54,0.153,205.92,2,0.314,1,1,49,1,1,0.28563396409239583,0.14385954652916588,3632.7862053125855,0,NENHUMA,Inelegível por risco (inadimplência/score)
620,2025-09-24,0,1415,600-650,27,24,682.14,0.312,141.88,1,0.021,2,0,0,1,0,0.2686122042777019,0.1643046893765371,1646.3787207609894,0,NENHUMA,Baixa propensão; evitar contato
623,2025-10-23,1,87,<600,13,4,177.54,0.108,163.39,0,0.0,1,0,0,0,0,0.37684508969797115,0.11902537247797838,339.28083553768647,1,NENHUMA,Inelegível por risco (inadimplência/score)
624,2025-12-14,0,1165,700-800,15,28,489.38,0.34,83.05,7,0.18,2,0,0,0,0,0.14615060990222173,0.22315602174956356,1314.6491333766164,0,NENHUMA,Baixa propensão; evitar contato
625,2025-09-18,0,1069,650-700,36,28,695.63,0.177,78.56,5,0.14,3,1,99,0,0,0.11349979078058532,0.1952304578130627,2938.014112952987,0,NENHUMA,Baixa propensão; evitar contato
626,2025-11-04,0,1223,<600,164,26,1417.87,0.433,120.36,3,0.074,2,1,49,1,0,0.33379901133554024,0.15314737032904324,3762.9480937138364,4,NENHUMA,Inelegível por risco (inadimplência/score)
629,2025-09-26,0,1233,650-700,205,30,1012.47,0.467,206.36,6,0.146,3,0,0,1,1,0.2916364983842947,0.31533100260930197,2579.5328214866727,4,NENHUMA,Inelegível por risco (inadimplência/score)
639,2025-07-11,0,1153,600-650,70,29,1844.53,0.383,165.11,3,0.078,2,0,0,1,1,0.31658568612172006,0.19305975134946038,4356.798961018139,0,NENHUMA,Inelegível por risco (inadimplência/score)
640,2025-10-15,1,37,600-650,27,5,255.11,0.124,121.36,1,0.811,0,0,0,0,0,0.37663251716863144,0.04949249158297032,642.4358680201035,1,NENHUMA,Baixa propensão; evitar contato
642,2025-07-10,1,35,<600,6,2,247.25,0.355,118.48,2,1.714,0,0,0,0,0,0.38064606376239796,0.0897776463645594,527.9049038554554,2,NENHUMA,Inelegível por risco (inadimplência/score)
643,2025-08-07,0,759,650-700,85,25,814.68,0.518,73.04,2,0.079,3,0,0,0,0,0.18011934306815902,0.1922986624040483,2184.538193647242,4,NENHUMA,Baixa propensão; evitar contato
650,2025-07-21,1,73,700-800,5,5,196.25,0.272,188.42,0,0.0,0,1,79,0,0,0.11459316323729053,0.12182576025479651,1353.9242684865585,1,NENHUMA,Baixa propensão; evitar contato
653,2025-07-21,0,462,<600,125,30,1117.46,0.141,171.64,5,0.325,3,0,0,0,0,0.3426492723355609,0.2781796454561159,2198.482617333782,0,NENHUMA,Inelegível por risco (inadimplência/score)
654,2025-09-13,0,1436,700-800,90,29,1184.43,0.24,190.89,4,0.084,5,0,0,1,1,0.26571584620400013,0.23601263575508916,3238.0720791583576,0,NENHUMA,Inelegível por risco (inadimplência/score)
655,2025-07-25,0,1433,650-700,188,31,1233.79,0.195,112.62,4,0.084,2,1,79,0,0,0.14709970027147873,0.12190635295642091,4172.2905542403605,4,NENHUMA,Baixa propensão; evitar contato
661,2025-12-03,0,252,600-650,110,28,1241.77,0.02,57.85,1,0.119,4,0,0,0,0,0.259183523504785,0.17049513688421952,2924.3352327737066,0,NENHUMA,Baixa propensão; evitar contato
669,2025-09-07,0,253,650-700,91,29,1220.06,0.441,251.33,2,0.237,3,0,0,0,0,0.21630235939631304,0.2694231892481272,3096.395828293671,4,CASHBACK_LEVE,Ação leve (propensão moderada)
676,2025-08-15,1,87,600-650,1,4,233.43,0.337,88.77,0,0.0,0,0,0,0,0,0.2995475473512189,0.11770737543066134,587.9515656170247,3,NENHUMA,Baixa propensão; evitar contato
680,2025-11-27,1,10,700-800,9,6,230.44,0.09,53.06,1,1.0,1,0,0,0,0,0.17719811661582285,0.08513480540771122,719.9577546900363,1,NENHUMA,Baixa propensão; evitar contato
687,2025-10-26,1,45,700-800,19,3,235.04,0.486,130.71,1,0.667,0,0,0,0,0,0.11992761237514893,0.13164904113816733,632.0606222195111,3,NENHUMA,Baixa propensão; evitar contato
689,2025-09-30,0,590,700-800,108,16,0.0,0.393,0.0,4,0.203,3,0,0,0,0,0.20008529148111706,0.20970198618817126,41.916359797664036,3,NENHUMA,Baixa propensão; evitar contato
694,2025-10-18,0,478,700-800,125,22,1359.54,0.571,178.24,2,0.126,2,1,129,0,0,0.17276121981614664,0.19890820366133388,5111.722747496824,4,NENHUMA,Baixa propensão; evitar contato
695,2025-11-04,0,125,650-700,181,21,899.93,0.178,188.78,4,0.96,2,0,0,0,0,0.15727917357677013,0.21958610954724517,2301.3467862812386,4,NENHUMA,Baixa propensão; evitar contato
700,2025-11-02,0,1382,650-700,56,20,1281.37,0.244,209.96,3,0.065,2,0,0,0,1,0.31863268801924066,0.21842848913886304,3283.1603434655985,0,NENHUMA,Inelegível por risco (inadimplência/score)
702,2025-12-12,1,58,700-800,29,5,205.93,0.373,74.49,1,0.517,0,0,0,0,0,0.12105615881288466,0.09304790358346371,619.0554104033185,3,NENHUMA,Baixa propensão; evitar contato
718,2025-07-20,0,200,700-800,93,21,545.66,0.333,218.49,4,0.6,3,0,0,0,0,0.11065069180261489,0.24088438381016972,1471.72242479901,0,NENHUMA,Baixa propensão; evitar contato
719,2025-09-07,0,1189,600-650,143,28,1356.27,0.279,46.36,1,0.025,5,0,0,0,0,0.25990004306813513,0.1301817056450587,3089.2134194367713,4,NENHUMA,Baixa propensão; evitar contato
726,2025-12-31,0,880,650-700,55,17,2283.25,0.219,70.55,2,0.068,0,1,79,1,0,0.1676261087625042,0.23212668968580819,6640.1098852154355,0,NENHUMA,Baixa propensão; evitar contato
729,2025-11-07,0,619,700-800,14,27,960.73,0.271,149.32,2,0.097,6,0,0,1,0,0.21893867027694686,0.21734903485909576,2784.214289129334,0,NENHUMA,Baixa propensão; evitar contato
731,2025-12-10,0,1209,<600,207,24,892.63,0.225,59.9,6,0.149,4,1,79,1,1,0.27679332964832504,0.1714426530733126,2425.0823627318664,4,NENHUMA,Inelegível por risco (inadimplência/score)
734,2025-09-30,0,611,600-650,42,28,263.91,0.263,64.52,1,0.049,2,0,0,0,0,0.2690471999720067,0.1497629717661963,683.677490473688,0,NENHUMA,Baixa propensão; evitar contato
736,2025-12-25,0,1093,700-800,63,22,1205.34,0.361,98.31,3,0.082,1,1,79,1,0,0.07624208129781154,0.21225770458793,4537.37406477327,0,NENHUMA,Baixa propensão; evitar contato
744,2025-09-26,0,94,700-800,16,29,1132.26,0.155,206.4,3,0.957,3,1,99,0,1,0.17555492394646258,0.16930816873324966,3884.1868908140823,0,NENHUMA,Inelegível por risco (inadimplência/score)
750,2025-08-01,0,486,800+,131,27,1734.4,0.234,65.18,1,0.062,5,1,129,0,0,0.1365157494780754,0.13132464137052666,5933.013368069056,0,NENHUMA,Baixa propensão; evitar contato
755,2025-07-19,0,1386,650-700,178,20,687.65,0.236,123.53,2,0.043,1,1,99,2,0,0.1851355890949708,0.13350071330082255,2790.779458606491,4,NENHUMA,Baixa propensão; evitar contato
760,2025-12-11,0,640,700-800,162,35,1290.04,0.435,207.21,1,0.047,3,1,99,1,0,0.17395607273448951,0.16248714211307796,4927.218792428563,4,NENHUMA,Baixa propensão; evitar contato
764,2025-12-27,0,682,<600,209,20,1345.03,0.191,60.55,5,0.22,2,0,0,1,0,0.3019885810068544,0.1854838839555709,2642.632236217189,4,NENHUMA,Inelegível por risco (inadimplência/score)
773,2025-12-23,0,187,650-700,192,27,1560.23,0.219,143.68,4,0.642,1,0,0,0,0,0.18616604940235124,0.2840812182862741,3985.3005300701843,4,CASHBACK_LEVE,Ação leve (propensão moderada)
774,2025-12-08,0,1206,600-650,174,27,544.45,0.311,54.91,1,0.025,2,0,0,0,0,0.2653748148432502,0.11894261385571173,1419.9114395971255,4,NENHUMA,Baixa propensão; evitar contato
787,2025-12-22,1,14,650-700,25,4,152.27,0.291,151.0,2,2.0,0,0,0,0,0,0.2391184751617031,0.11254431078592408,360.6149951997944,2,NENHUMA,Baixa propensão; evitar contato
790,2025-11-07,0,1086,700-800,19,30,1075.3,0.325,109.87,4,0.11,3,0,0,1,0,0.22532123832556333,0.19848672265117268,3166.6417525116317,0,NENHUMA,Baixa propensão; evitar contato
791,2025-08-09,1,69,<600,17,2,189.31,0.156,61.21,1,0.435,1,0,0,0,0,0.3930099598573843,0.06842171082077653,362.1721804555011,1,NENHUMA,Inelegível por risco (inadimplência/score)
793,2025-12-07,1,82,600-650,9,5,196.37,0.349,91.23,2,0.732,0,0,0,0,0,0.35102225911721735,0.12666170414909406,508.7597197615237,3,NENHUMA,Baixa propensão; evitar contato
804,2025-11-18,0,1112,800+,141,19,553.68,0.334,54.0,3,0.081,3,1,79,1,0,0.0782719859243442,0.13730386631668212,2490.4018789433862,4,NENHUMA,Baixa propensão; evitar contato
808,2025-10-19,0,720,650-700,206,19,1643.99,0.071,144.9,3,0.125,2,1,79,1,1,0.25432035346613474,0.1929805951059665,4689.883040570661,4,NENHUMA,Inelegível por risco (inadimplência/score)
813,2025-10-10,1,71,600-650,2,4,170.53,0.212,184.02,2,0.845,1,0,0,0,0,0.322858968159589,0.10034601725526131,456.48379227034377,1,NENHUMA,Baixa propensão; evitar contato
832,2025-11-28,0,611,<600,4,25,1057.12,0.451,132.25,5,0.245,3,0,0,0,0,0.37285341256824894,0.22086761342755523,2121.2507463231514,0,NENHUMA,Inelegível por risco (inadimplência/score)
833,2025-08-31,0,1278,800+,109,27,910.95,0.199,37.82,1,0.023,4,0,0,0,1,0.1540997404860023,0.1536745862056001,2763.027860514316,0,NENHUMA,Inelegível por risco (inadimplência/score)
836,2025-08-20,0,1147,800+,28,21,365.26,0.235,199.44,1,0.026,2,0,0,0,0,0.1633547813405035,0.1960300321076269,940.5944151167205,1,NENHUMA,Baixa propensão; evitar contato
844,2025-10-09,0,852,650-700,200,24,2012.96,0.327,130.82,0,0.0,1,0,0,2,0,0.27479421672643256,0.18628172360643727,5343.507523903233,4,NENHUMA,Baixa propensão; evitar contato
856,2025-11-11,0,1197,<600,196,26,1705.23,0.366,78.89,3,0.075,1,1,79,0,0,0.2616421641884593,0.20385422135469403,5126.509627439909,4,NENHUMA,Inelegível por risco (inadimplência/score)
857,2025-07-08,0,843,700-800,15,24,756.21,0.385,132.31,4,0.142,3,1,99,0,0,0.10890999862349317,0.20229131655402274,3416.445100601445,0,NENHUMA,Baixa propensão; evitar contato
859,2025-10-18,1,65,650-700,29,6,170.67,0.256,194.8,1,0.462,1,1,49,0,0,0.16101333691544834,0.0638941868704126,1026.1958474600349,1,NENHUMA,Baixa propensão; evitar contato
861,2025-08-07,0,541,700-800,119,19,1218.64,0.43,195.96,2,0.111,6,0,0,1,0,0.24460334644741036,0.20736029949836418,3272.3310873088326,4,NENHUMA,Baixa propensão; evitar contato
868,2025-11-14,0,747,600-650,126,25,1035.08,0.484,172.7,4,0.161,4,0,0,1,0,0.27886130347006133,0.18599272926107493,2284.062299027621,4,NENHUMA,Baixa propensão; evitar contato
870,2025-11-02,0,365,700-800,16,42,1141.28,0.256,49.41,1,0.082,5,0,0,1,0,0.24259805875010268,0.22731766863362235,3314.881174755091,0,NENHUMA,Baixa propensão; evitar contato
890,2025-07-27,0,506,800+,51,20,1107.28,0.427,130.69,0,0.0,2,0,0,0,0,0.1671399207263104,0.11841953169821183,3398.8800521666603,0,NENHUMA,Baixa propensão; evitar contato
892,2025-09-22,1,66,700-800,12,2,164.87,0.552,204.72,2,0.909,0,0,0,0,0,0.14075333197164525,0.13381563696336762,518.8521733062379,3,NENHUMA,Baixa propensão; evitar contato
894,2025-08-04,0,535,650-700,120,19,1377.26,0.131,116.16,2,0.112,1,0,0,0,0,0.22226169216876332,0.16479882773407956,3585.655297940891,0,NENHUMA,Baixa propensão; evitar contato
897,2025-10-21,0,485,700-800,14,25,375.73,0.0,64.25,2,0.124,3,0,0,0,0,0.15464242601912168,0.1961081475962498,963.240013384131,0,NENHUMA,Baixa propensão; evitar contato
910,2025-07-03,0,579,600-650,146,28,952.71,0.209,121.63,3,0.155,4,1,79,0,0,0.2672990998778709,0.1042635854154073,2918.30561561283,0,NENHUMA,Baixa propensão; evitar contato
915,2025-08-06,0,109,650-700,3,24,1051.46,0.26,97.69,2,0.55,7,0,0,0,0,0.14969003233746875,0.1580099393412851,2793.770611875067,0,NENHUMA,Baixa propensão; evitar contato
916,2025-10-11,0,221,600-650,75,26,1307.18,0.172,117.03,2,0.271,4,1,49,0,0,0.2711035206414381,0.17317008223793748,3793.2353116323607,0,NENHUMA,Baixa propensão; evitar contato
917,2025-07-05,1,44,700-800,8,5,201.55,0.46,188.93,3,2.045,2,0,0,0,0,0.12314546967453276,0.16007798925809286,582.915653313777,2,NENHUMA,Baixa propensão; evitar contato
919,2025-12-11,0,906,<600,161,28,1387.1,0.188,230.08,4,0.132,3,0,0,1,0,0.33399835633112396,0.2555009547830005,2723.5189279027663,4,NENHUMA,Inelegível por risco (inadimplência/score)
922,2025-07-22,0,1326,800+,106,28,1381.04,0.403,148.85,4,0.09,5,1,49,1,0,0.10274510084475329,0.18941219113185337,5187.031909667254,4,NENHUMA,Baixa propensão; evitar contato
934,2025-08-24,0,1269,600-650,179,30,562.21,0.256,141.57,3,0.071,1,0,0,1,0,0.27627688554830687,0.16683394428692097,1469.6071135965879,4,NENHUMA,Baixa propensão; evitar contato
936,2025-10-01,0,1051,<600,192,32,1449.7,0.374,198.94,4,0.114,2,1,99,1,0,0.24906481747453682,0.2113232169319373,3771.502740234538,4,NENHUMA,Inelegível por risco (inadimplência/score)
938,2025-09-05,0,769,650-700,82,29,1424.06,0.237,260.18,3,0.117,3,0,0,0,0,0.2679802048012402,0.22708062360559,3765.267877598534,0,NENHUMA,Baixa propensão; evitar contato
942,2025-08-01,0,210,800+,147,20,318.47,0.301,96.23,4,0.571,3,1,79,0,1,0.10294155651532681,0.1359729962058339,1739.409219032699,4,NENHUMA,Inelegível por risco (inadimplência/score)
946,2025-11-05,0,410,700-800,14,26,1172.81,0.414,54.39,2,0.146,3,0,0,0,0,0.18813521311431086,0.19894524717398984,3351.0038204512857,0,NENHUMA,Baixa propensão; evitar contato
952,2025-12-10,0,386,650-700,7,29,1364.95,0.321,181.72,3,0.233,5,0,0,0,0,0.22320623883679727,0.24800117818882125,3572.8666660005433,0,NENHUMA,Baixa propensão; evitar contato
960,2025-10-01,0,158,800+,17,34,1395.69,0.249,117.78,4,0.759,3,0,0,0,0,0.13246214777442203,0.25468834351488845,4282.154308738527,0,CASHBACK_LEVE,Ação leve (propensão moderada)
983,2025-11-07,1,26,700-800,28,0,81.95,0.244,110.48,3,3.0,0,0,0,0,0,0.0880610788536644,0.17534501246221115,233.25946838382728,2,NENHUMA,Baixa propensão; evitar contato
986,2025-07-02,0,611,<600,137,27,1223.98,0.371,41.74,3,0.147,6,0,0,1,0,0.32469461570432556,0.19782283352014982,2406.2363936689726,4,NENHUMA,Inelegível por risco (inadimplência/score)
995,2025-10-15,1,50,700-800,27,2,134.35,0.174,60.65,0,0.0,0,0,0,0,0,0.15101975014308977,0.07423105456933125,406.4111537887287,3,NENHUMA,Baixa propensão; evitar contato
996,2025-11-29,1,8,700-800,18,2,127.09,0.477,66.59,0,0.0,0,0,0,0,0,0.1421626327452535,0.08060169586217002,353.74492399714273,3,NENHUMA,Baixa propensão; evitar contato
1004,2025-08-15,0,457,650-700,87,27,425.55,0.302,83.86,0,0.0,3,0,0,1,0,0.14647730493852668,0.16077991822115154,1061.535498567084,0,NENHUMA,Baixa propensão; evitar contato
1006,2025-11-24,0,250,700-800,92,19,1232.82,0.434,69.39,1,0.12,1,1,49,1,0,0.16725834884436347,0.17319375789899416,4512.040298035986,4,NENHUMA,Baixa propensão; evitar contato
1007,2025-12-29,0,1376,700-800,59,22,490.78,0.539,138.27,5,0.109,4,1,99,0,0,0.13565803582161973,0.16964713053305303,2002.8250611261124,0,NENHUMA,Baixa propensão; evitar contato
1013,2025-09-07,0,838,700-800,168,30,1907.51,0.364,132.78,4,0.143,7,1,79,0,0,0.16157398809259696,0.1735915314712027,6242.973928196911,4,NENHUMA,Baixa propensão; evitar contato
1018,2025-07-12,0,359,700-800,33,21,1006.04,0.356,96.39,2,0.167,5,0,0,1,0,0.17044156610659345,0.22243952042845222,2982.827768046251,0,NENHUMA,Baixa propensão; evitar contato
